date;US0003M Index;GB3 Govt;ted
2015-04-06;0,27375;0,008;0,26575
2015-04-07;0,27375;0,018;0,25575
2015-04-08;0,27120;0,025;0,24620
2015-04-09;0,27590;0,023;0,25290
2015-04-10;0,27700;0,018;0,25900
2015-04-13;0,27530;0,013;0,26230
2015-04-14;0,27555;0,018;0,25755
2015-04-15;0,27435;0,013;0,26135
2015-04-16;0,27510;0,018;0,25710
2015-04-17;0,27575;0,018;0,25775
2015-04-20;0,27600;0,013;0,26300
2015-04-21;0,27725;0,023;0,25425
2015-04-22;0,27750;0,023;0,25450
2015-04-23;0,27700;0,023;0,25400
2015-04-24;0,27900;0,020;0,25900
2015-04-27;0,27900;0,013;0,26600
2015-04-28;0,27815;0,013;0,26515
2015-04-29;0,27815;-0,003;0,28115
2015-04-30;0,27875;0,003;0,27575
2015-05-01;0,27975;0,003;0,27675
2015-05-04;0,27975;0,003;0,27675
2015-05-05;0,27590;0,008;0,26790
2015-05-06;0,27600;0,010;0,26600
2015-05-07;0,27885;0,008;0,27085
2015-05-08;0,27985;0,008;0,27185
2015-05-11;0,27660;0,008;0,26860
2015-05-12;0,27500;0,013;0,26200
2015-05-13;0,27390;0,018;0,25590
2015-05-14;0,27600;0,013;0,26300
2015-05-15;0,27650;0,013;0,26350
2015-05-18;0,27600;0,008;0,26800
2015-05-19;0,28100;0,013;0,26800
2015-05-20;0,28350;0,018;0,26550
2015-05-21;0,28200;0,013;0,26900
2015-05-22;0,28450;0,013;0,27150
2015-05-25;0,28450;0,013;0,27150
2015-05-26;0,28585;0,013;0,27285
2015-05-27;0,28350;0,008;0,27550
2015-05-28;0,28275;0,003;0,27975
2015-05-29;0,28375;0,003;0,28075
2015-06-01;0,28250;0,003;0,27950
2015-06-02;0,27870;0,008;0,27070
2015-06-03;0,27920;0,013;0,26620
2015-06-04;0,27890;0,013;0,26590
2015-06-05;0,28120;0,018;0,26320
2015-06-08;0,28220;0,013;0,26920
2015-06-09;0,28550;0,013;0,27250
2015-06-10;0,28785;0,018;0,26985
2015-06-11;0,28585;0,013;0,27285
2015-06-12;0,28605;0,010;0,27605
2015-06-15;0,28325;0,008;0,27525
2015-06-16;0,28625;0,008;0,27825
2015-06-17;0,28570;0,003;0,28270
2015-06-18;0,28080;0,003;0,27780
2015-06-19;0,28130;0,003;0,27830
2015-06-22;0,28225;0,003;0,27925
2015-06-23;0,28075;0,008;0,27275
2015-06-24;0,28075;0,003;0,27775
2015-06-25;0,28200;0,003;0,27900
2015-06-26;0,28175;0,003;0,27875
2015-06-29;0,28370;0,003;0,28070
2015-06-30;0,28320;0,008;0,27520
2015-07-01;0,28360;0,018;0,26560
2015-07-02;0,28350;0,003;0,28050
2015-07-03;0,28430;0,003;0,28130
2015-07-06;0,28425;0,013;0,27125
2015-07-07;0,28325;0,013;0,27025
2015-07-08;0,28345;0,013;0,27045
2015-07-09;0,28600;0,013;0,27300
2015-07-10;0,28580;0,008;0,27780
2015-07-13;0,28880;-0,008;0,29680
2015-07-14;0,28850;0,010;0,27850
2015-07-15;0,28850;0,013;0,27550
2015-07-16;0,28700;0,018;0,26900
2015-07-17;0,29175;0,018;0,27375
2015-07-20;0,29500;0,023;0,27200
2015-07-21;0,29410;0,028;0,26610
2015-07-22;0,29250;0,033;0,25950
2015-07-23;0,29510;0,033;0,26210
2015-07-24;0,29360;0,033;0,26060
2015-07-27;0,29410;0,033;0,26110
2015-07-28;0,29680;0,048;0,24880
2015-07-29;0,29680;0,051;0,24580
2015-07-30;0,30010;0,069;0,23110
2015-07-31;0,30860;0,064;0,24460
2015-08-03;0,30370;0,069;0,23470
2015-08-04;0,30110;0,079;0,22210
2015-08-05;0,31090;0,074;0,23690
2015-08-06;0,31140;0,038;0,27340
2015-08-07;0,31160;0,064;0,24760
2015-08-10;0,31420;0,069;0,24520
2015-08-11;0,31435;0,104;0,21035
2015-08-12;0,30930;0,099;0,21030
2015-08-13;0,32050;0,091;0,22950
2015-08-14;0,32445;0,084;0,24045
2015-08-17;0,33285;0,063;0,26985
2015-08-18;0,33285;0,069;0,26385
2015-08-19;0,33335;0,043;0,29035
2015-08-20;0,32910;0,018;0,31110
2015-08-21;0,32910;0,023;0,30610
2015-08-24;0,33160;0,020;0,31160
2015-08-25;0,32700;0,056;0,27100
2015-08-26;0,32520;0,056;0,26920
2015-08-27;0,32440;0,053;0,27140
2015-08-28;0,32900;0,056;0,27300
2015-08-31;0,32900;0,003;0,32600
2015-09-01;0,33400;0,038;0,29600
2015-09-02;0,33250;0,013;0,31950
2015-09-03;0,33350;0,018;0,31550
2015-09-04;0,33200;0,028;0,30400
2015-09-07;0,33300;0,028;0,30500
2015-09-08;0,33200;0,028;0,30400
2015-09-09;0,33300;0,028;0,30500
2015-09-10;0,33600;0,018;0,31800
2015-09-11;0,33720;0,028;0,30920
2015-09-14;0,33550;0,025;0,31050
2015-09-15;0,33425;0,058;0,27625
2015-09-16;0,33960;0,053;0,28660
2015-09-17;0,34510;-0,003;0,34810
2015-09-18;0,31920;-0,013;0,33220
2015-09-21;0,32600;-0,013;0,33900
2015-09-22;0,32650;-0,003;0,32950
2015-09-23;0,32550;0,008;0,31750
2015-09-24;0,32640;0,003;0,32340
2015-09-25;0,32610;-0,018;0,34410
2015-09-28;0,32660;-0,003;0,32960
2015-09-29;0,32550;-0,008;0,33350
2015-09-30;0,32500;-0,015;0,34000
2015-10-01;0,32400;-0,023;0,34700
2015-10-02;0,32710;-0,003;0,33010
2015-10-05;0,32320;-0,008;0,33120
2015-10-06;0,31800;-0,003;0,32100
2015-10-07;0,31860;-0,003;0,32160
2015-10-08;0,31960;0,003;0,31660
2015-10-09;0,32060;0,003;0,31760
2015-10-12;0,32075;0,003;0,31775
2015-10-13;0,32050;0,003;0,31750
2015-10-14;0,31705;-0,003;0,32005
2015-10-15;0,31515;-0,003;0,31815
2015-10-16;0,31715;0,003;0,31415
2015-10-19;0,31665;-0,003;0,31965
2015-10-20;0,32040;0,013;0,30740
2015-10-21;0,31640;0,003;0,31340
2015-10-22;0,31990;0,003;0,31690
2015-10-23;0,32290;0,003;0,31990
2015-10-26;0,32315;0,018;0,30515
2015-10-27;0,32390;0,018;0,30590
2015-10-28;0,32190;0,041;0,28090
2015-10-29;0,32890;0,064;0,26490
2015-10-30;0,33410;0,074;0,26010
2015-11-02;0,33410;0,056;0,27810
2015-11-03;0,33360;0,053;0,28060
2015-11-04;0,33660;0,041;0,29560
2015-11-05;0,34390;0,041;0,30290
2015-11-06;0,34140;0,079;0,26240
2015-11-09;0,35560;0,079;0,27660
2015-11-10;0,35610;0,130;0,22610
2015-11-11;0,35910;0,130;0,22910
2015-11-12;0,36160;0,130;0,23160
2015-11-13;0,36360;0,119;0,24460
2015-11-16;0,36410;0,104;0,26010
2015-11-17;0,36710;0,119;0,24810
2015-11-18;0,36960;0,114;0,25560
2015-11-19;0,37760;0,094;0,28360
2015-11-20;0,38210;0,099;0,28310
2015-11-23;0,39320;0,109;0,28420
2015-11-24;0,40230;0,160;0,24230
2015-11-25;0,40670;0,175;0,23170
2015-11-26;0,41170;0,175;0,23670
2015-11-27;0,41420;0,170;0,24420
2015-11-30;0,41620;0,170;0,24620
2015-12-01;0,42220;0,201;0,22120
2015-12-02;0,43600;0,209;0,22700
2015-12-03;0,45200;0,206;0,24600
2015-12-04;0,46200;0,216;0,24600
2015-12-07;0,47700;0,231;0,24600
2015-12-08;0,48650;0,272;0,21450
2015-12-09;0,49200;0,252;0,24000
2015-12-10;0,50200;0,231;0,27100
2015-12-11;0,51200;0,221;0,29100
2015-12-14;0,51775;0,206;0,31175
2015-12-15;0,52575;0,247;0,27875
2015-12-16;0,53250;0,252;0,28050
2015-12-17;0,56950;0,221;0,34850
2015-12-18;0,58550;0,175;0,41050
2015-12-21;0,59310;0,160;0,43310
2015-12-22;0,59435;0,191;0,40335
2015-12-23;0,60310;0,196;0,40710
2015-12-24;0,60310;0,201;0,40210
2015-12-25;0,60310;0,201;0,40210
2015-12-28;0,60310;0,196;0,40710
2015-12-29;0,60670;0,196;0,41070
2015-12-30;0,61220;0,147;0,46520
2015-12-31;0,61270;0,165;0,44770
2016-01-01;0,61270;0,165;0,44770
2016-01-04;0,61170;0,165;0,44670
2016-01-05;0,61710;0,201;0,41610
2016-01-06;0,62010;0,201;0,41910
2016-01-07;0,61685;0,201;0,41585
2016-01-08;0,62110;0,196;0,42510
2016-01-11;0,62210;0,191;0,43110
2016-01-12;0,62360;0,211;0,41260
2016-01-13;0,62200;0,221;0,40100
2016-01-14;0,62110;0,247;0,37410
2016-01-15;0,61960;0,231;0,38860
2016-01-18;0,62380;0,231;0,39280
2016-01-19;0,62430;0,242;0,38230
2016-01-20;0,62130;0,262;0,35930
2016-01-21;0,61860;0,282;0,33660
2016-01-22;0,61910;0,298;0,32110
2016-01-25;0,62130;0,287;0,33430
2016-01-26;0,62110;0,313;0,30810
2016-01-27;0,61810;0,318;0,30010
2016-01-28;0,61560;0,328;0,28760
2016-01-29;0,61260;0,313;0,29960
2016-02-01;0,61860;0,303;0,31560
2016-02-02;0,61920;0,338;0,28120
2016-02-03;0,62060;0,333;0,28760
2016-02-04;0,62020;0,293;0,32720
2016-02-05;0,61970;0,292;0,32770
2016-02-08;0,62100;0,267;0,35400
2016-02-09;0,62050;0,308;0,31250
2016-02-10;0,61760;0,308;0,30960
2016-02-11;0,61720;0,282;0,33520
2016-02-12;0,61820;0,282;0,33620
2016-02-15;0,61820;0,282;0,33620
2016-02-16;0,61820;0,282;0,33620
2016-02-17;0,61940;0,303;0,31640
2016-02-18;0,61820;0,293;0,32520
2016-02-19;0,61820;0,292;0,32620
2016-02-22;0,62460;0,303;0,32160
2016-02-23;0,62910;0,323;0,30610
2016-02-24;0,63460;0,333;0,30160
2016-02-25;0,63560;0,323;0,31260
2016-02-26;0,63510;0,313;0,32210
2016-02-29;0,63310;0,318;0,31510
2016-03-01;0,63160;0,328;0,30360
2016-03-02;0,63485;0,298;0,33685
2016-03-03;0,63560;0,277;0,35860
2016-03-04;0,63350;0,267;0,36650
2016-03-07;0,63610;0,277;0,35910
2016-03-08;0,63515;0,303;0,33215
2016-03-09;0,63460;0,303;0,33160
2016-03-10;0,63235;0,313;0,31935
2016-03-11;0,63385;0,318;0,31585
2016-03-14;0,63955;0,318;0,32155
2016-03-15;0,64195;0,333;0,30895
2016-03-16;0,63900;0,298;0,34100
2016-03-17;0,62340;0,282;0,34140
2016-03-18;0,62430;0,290;0,33430
2016-03-21;0,62460;0,303;0,32160
2016-03-22;0,62835;0,298;0,33035
2016-03-23;0,63010;0,303;0,32710
2016-03-24;0,62860;0,282;0,34660
2016-03-25;0,62860;0,282;0,34660
2016-03-28;0,62860;0,267;0,36160
2016-03-29;0,63085;0,226;0,40485
2016-03-30;0,62510;0,196;0,42910
2016-03-31;0,62860;0,201;0,42760
2016-04-01;0,62910;0,226;0,40310
2016-04-04;0,63010;0,196;0,43410
2016-04-05;0,62660;0,216;0,41060
2016-04-06;0,63060;0,231;0,39960
2016-04-07;0,62880;0,231;0,39780
2016-04-08;0,63080;0,226;0,40480
2016-04-11;0,62985;0,216;0,41385
2016-04-12;0,62960;0,226;0,40360
2016-04-13;0,62835;0,226;0,40235
2016-04-14;0,63285;0,221;0,41185
2016-04-15;0,63310;0,221;0,41210
2016-04-18;0,63435;0,206;0,42835
2016-04-19;0,63485;0,211;0,42385
2016-04-20;0,63510;0,226;0,40910
2016-04-21;0,63810;0,231;0,40710
2016-04-22;0,63585;0,231;0,40485
2016-04-25;0,63385;0,252;0,38185
2016-04-26;0,63435;0,247;0,38735
2016-04-27;0,63835;0,237;0,40135
2016-04-28;0,63660;0,211;0,42560
2016-04-29;0,63660;0,211;0,42560
2016-05-02;0,63660;0,191;0,44560
2016-05-03;0,63290;0,201;0,43190
2016-05-04;0,63410;0,191;0,44310
2016-05-05;0,63180;0,191;0,44080
2016-05-06;0,62960;0,196;0,43360
2016-05-09;0,62960;0,216;0,41360
2016-05-10;0,62810;0,247;0,38110
2016-05-11;0,62660;0,257;0,36960
2016-05-12;0,62610;0,267;0,35910
2016-05-13;0,62760;0,267;0,36060
2016-05-16;0,62610;0,267;0,35910
2016-05-17;0,62510;0,287;0,33810
2016-05-18;0,63560;0,298;0,33760
2016-05-19;0,65390;0,303;0,35090
2016-05-20;0,66130;0,308;0,35330
2016-05-23;0,66230;0,323;0,33930
2016-05-24;0,66530;0,349;0,31630
2016-05-25;0,66655;0,328;0,33855
2016-05-26;0,67405;0,290;0,38405
2016-05-27;0,67305;0,313;0,36005
2016-05-30;0,67305;0,313;0,36005
2016-05-31;0,68580;0,287;0,39880
2016-06-01;0,68130;0,292;0,38930
2016-06-02;0,68010;0,276;0,40410
2016-06-03;0,68215;0,282;0,40015
2016-06-06;0,66065;0,261;0,39965
2016-06-07;0,65660;0,266;0,39060
2016-06-08;0,65800;0,236;0,42200
2016-06-09;0,65605;0,251;0,40505
2016-06-10;0,65560;0,246;0,40960
2016-06-13;0,65250;0,256;0,39650
2016-06-14;0,65480;0,267;0,38780
2016-06-15;0,65635;0,257;0,39935
2016-06-16;0,64660;0,257;0,38960
2016-06-17;0,64440;0,257;0,38740
2016-06-20;0,64650;0,252;0,39450
2016-06-21;0,64185;0,271;0,37085
2016-06-22;0,64010;0,266;0,37410
2016-06-23;0,64010;0,287;0,35310
2016-06-24;0,62360;0,251;0,37260
2016-06-27;0,62710;0,246;0,38110
2016-06-28;0,63110;0,256;0,37510
2016-06-29;0,64610;0,261;0,38510
2016-06-30;0,65410;0,261;0,39310
2016-07-01;0,65335;0,256;0,39735
2016-07-04;0,65635;0,256;0,40035
2016-07-05;0,65710;0,246;0,41110
2016-07-06;0,66110;0,271;0,39010
2016-07-07;0,66460;0,287;0,37760
2016-07-08;0,66710;0,276;0,39110
2016-07-11;0,66910;0,284;0,38510
2016-07-12;0,67335;0,293;0,38035
2016-07-13;0,68010;0,303;0,37710
2016-07-14;0,67910;0,313;0,36610
2016-07-15;0,68785;0,303;0,38485
2016-07-18;0,69560;0,298;0,39760
2016-07-19;0,69710;0,312;0,38510
2016-07-20;0,70160;0,322;0,37960
2016-07-21;0,71450;0,312;0,40250
2016-07-22;0,72100;0,317;0,40400
2016-07-25;0,73350;0,307;0,42650
2016-07-26;0,74300;0,307;0,43600
2016-07-27;0,75150;0,282;0,46950
2016-07-28;0,75650;0,241;0,51550
2016-07-29;0,75910;0,256;0,50310
2016-08-01;0,75910;0,256;0,50310
2016-08-02;0,76760;0,271;0,49660
2016-08-03;0,77760;0,266;0,51160
2016-08-04;0,78760;0,256;0,53160
2016-08-05;0,79235;0,261;0,53135
2016-08-08;0,80650;0,261;0,54550
2016-08-09;0,81600;0,282;0,53400
2016-08-10;0,81760;0,282;0,53560
2016-08-11;0,81700;0,282;0,53500
2016-08-12;0,81825;0,277;0,54125
2016-08-15;0,80411;0,287;0,51711
2016-08-16;0,80128;0,276;0,52528
2016-08-17;0,81128;0,297;0,51428
2016-08-18;0,81100;0,297;0,51400
2016-08-19;0,81711;0,302;0,51511
2016-08-22;0,82544;0,292;0,53344
2016-08-23;0,82544;0,302;0,52344
2016-08-24;0,82544;0,317;0,50844
2016-08-25;0,82933;0,322;0,50733
2016-08-26;0,83344;0,317;0,51644
2016-08-29;0,83344;0,312;0,52144
2016-08-30;0,84211;0,327;0,51511
2016-08-31;0,83933;0,332;0,50733
2016-09-01;0,83567;0,327;0,50867
2016-09-02;0,83511;0,322;0,51311
2016-09-05;0,83344;0,322;0,51144
2016-09-06;0,84067;0,312;0,52867
2016-09-07;0,83356;0,338;0,49556
2016-09-08;0,84544;0,343;0,50244
2016-09-09;0,85222;0,338;0,51422
2016-09-12;0,85578;0,364;0,49178
2016-09-13;0,85028;0,353;0,49728
2016-09-14;0,85389;0,322;0,53189
2016-09-15;0,85656;0,287;0,56956
2016-09-16;0,85711;0,282;0,57511
2016-09-19;0,86067;0,251;0,60967
2016-09-20;0,86589;0,292;0,57389
2016-09-21;0,86333;0,205;0,65833
2016-09-22;0,85672;0,170;0,68672
2016-09-23;0,85294;0,170;0,68294
2016-09-26;0,85294;0,185;0,66794
2016-09-27;0,85378;0,256;0,59778
2016-09-28;0,83769;0,276;0,56169
2016-09-29;0,84561;0,256;0,58961
2016-09-30;0,85367;0,276;0,57767
2016-10-03;0,85789;0,302;0,55589
2016-10-04;0,86433;0,323;0,54133
2016-10-05;0,86794;0,323;0,54494
2016-10-06;0,87156;0,323;0,54856
2016-10-07;0,87606;0,318;0,55806
2016-10-10;0,87389;0,318;0,55589
2016-10-11;0,87750;0,333;0,54450
2016-10-12;0,88111;0,342;0,53911
2016-10-13;0,88000;0,287;0,59300
2016-10-14;0,88167;0,292;0,58967
2016-10-17;0,87761;0,302;0,57561
2016-10-18;0,88122;0,337;0,54422
2016-10-19;0,88067;0,332;0,54867
2016-10-20;0,88178;0,332;0,54978
2016-10-21;0,88178;0,327;0,55478
2016-10-24;0,88372;0,322;0,56172
2016-10-25;0,88567;0,332;0,55367
2016-10-26;0,89039;0,327;0,56339
2016-10-27;0,88733;0,287;0,60033
2016-10-28;0,88594;0,282;0,60394
2016-10-31;0,88428;0,302;0,58228
2016-11-01;0,88094;0,354;0,52694
2016-11-02;0,87567;0,364;0,51167
2016-11-03;0,88094;0,369;0,51194
2016-11-04;0,88261;0,369;0,51361
2016-11-07;0,88678;0,405;0,48178
2016-11-08;0,88233;0,419;0,46333
2016-11-09;0,88650;0,429;0,45750
2016-11-10;0,90206;0,469;0,43306
2016-11-11;0,90567;0,469;0,43667
2016-11-14;0,91122;0,515;0,39622
2016-11-15;0,90622;0,485;0,42122
2016-11-16;0,90872;0,459;0,44972
2016-11-17;0,91122;0,429;0,48222
2016-11-18;0,91622;0,434;0,48222
2016-11-21;0,91983;0,434;0,48583
2016-11-22;0,92483;0,485;0,43983
2016-11-23;0,93011;0,495;0,43511
2016-11-24;0,93706;0,495;0,44206
2016-11-25;0,93733;0,495;0,44233
2016-11-28;0,93511;0,464;0,47111
2016-11-29;0,93067;0,480;0,45067
2016-11-30;0,93417;0,480;0,45417
2016-12-01;0,94167;0,469;0,47267
2016-12-02;0,94639;0,464;0,48239
2016-12-05;0,94806;0,464;0,48406
2016-12-06;0,95083;0,490;0,46083
2016-12-07;0,95083;0,500;0,45083
2016-12-08;0,95306;0,505;0,44806
2016-12-09;0,95650;0,536;0,42050
2016-12-12;0,95872;0,505;0,45372
2016-12-13;0,96344;0,536;0,42744
2016-12-14;0,97039;0,536;0,43439
2016-12-15;0,99317;0,500;0,49317
2016-12-16;0,99733;0,495;0,50233
2016-12-19;0,99428;0,490;0,50428
2016-12-20;0,99622;0,510;0,48622
2016-12-21;0,99761;0,505;0,49261
2016-12-22;0,99706;0,505;0,49206
2016-12-23;0,99706;0,510;0,48706
2016-12-26;0,99706;0,510;0,48706
2016-12-27;0,99706;0,515;0,48206
2016-12-28;0,99817;0,510;0,48817
2016-12-29;0,99789;0,449;0,54889
2016-12-30;0,99789;0,500;0,49789
2017-01-02;0,99789;0,500;0,49789
2017-01-03;0,99872;0,490;0,50872
2017-01-04;1,00511;0,530;0,47511
2017-01-05;1,00928;0,515;0,49428
2017-01-06;1,01011;0,515;0,49511
2017-01-09;1,01483;0,500;0,51483
2017-01-10;1,01789;0,510;0,50789
2017-01-11;1,02178;0,510;0,51178
2017-01-12;1,02178;0,515;0,50678
2017-01-13;1,02317;0,525;0,49817
2017-01-16;1,02372;0,525;0,49872
2017-01-17;1,02483;0,525;0,49983
2017-01-18;1,03011;0,525;0,50511
2017-01-19;1,04122;0,505;0,53622
2017-01-20;1,04344;0,500;0,54344
2017-01-23;1,03789;0,490;0,54789
2017-01-24;1,03178;0,505;0,52678
2017-01-25;1,03733;0,495;0,54233
2017-01-26;1,03900;0,500;0,53900
2017-01-27;1,03900;0,510;0,52900
2017-01-30;1,03400;0,505;0,52900
2017-01-31;1,03456;0,515;0,51956
2017-02-01;1,03456;0,505;0,52956
2017-02-02;1,03372;0,500;0,53372
2017-02-03;1,03400;0,500;0,53400
2017-02-06;1,03844;0,520;0,51844
2017-02-07;1,03817;0,520;0,51817
2017-02-08;1,03372;0,536;0,49772
2017-02-09;1,03372;0,541;0,49272
2017-02-10;1,03622;0,536;0,50022
2017-02-13;1,03900;0,536;0,50300
2017-02-14;1,03733;0,541;0,49633
2017-02-15;1,04178;0,536;0,50578
2017-02-16;1,05650;0,520;0,53650
2017-02-17;1,05233;0,515;0,53733
2017-02-20;1,05011;0,515;0,53511
2017-02-21;1,05344;0,515;0,53844
2017-02-22;1,05400;0,515;0,53900
2017-02-23;1,05233;0,510;0,54233
2017-02-24;1,05400;0,505;0,54900
2017-02-27;1,05456;0,505;0,54956
2017-02-28;1,06400;0,607;0,45700
2017-03-01;1,09278;0,622;0,47078
2017-03-02;1,10000;0,663;0,43700
2017-03-03;1,10167;0,701;0,40067
2017-03-06;1,10622;0,724;0,38222
2017-03-07;1,10622;0,744;0,36222
2017-03-08;1,10900;0,719;0,39000
2017-03-09;1,11956;0,729;0,39056
2017-03-10;1,12122;0,744;0,37722
2017-03-13;1,13122;0,744;0,38722
2017-03-14;1,13733;0,764;0,37333
2017-03-15;1,14817;0,724;0,42417
2017-03-16;1,15178;0,724;0,42778
2017-03-17;1,15178;0,729;0,42278
2017-03-20;1,15622;0,729;0,42722
2017-03-21;1,15622;0,759;0,39722
2017-03-22;1,15678;0,764;0,39278
2017-03-23;1,15289;0,764;0,38889
2017-03-24;1,15128;0,764;0,38728
2017-03-27;1,15189;0,775;0,37689
2017-03-28;1,15222;0,775;0,37722
2017-03-29;1,14678;0,775;0,37178
2017-03-30;1,14761;0,759;0,38861
2017-03-31;1,14956;0,754;0,39556
2017-04-03;1,14983;0,759;0,39083
2017-04-04;1,14983;0,775;0,37483
2017-04-05;1,15039;0,800;0,35039
2017-04-06;1,15539;0,805;0,35039
2017-04-07;1,15761;0,815;0,34261
2017-04-10;1,15567;0,805;0,35067
2017-04-11;1,15511;0,810;0,34511
2017-04-12;1,15844;0,805;0,35344
2017-04-13;1,15844;0,805;0,35344
2017-04-14;1,15844;0,805;0,35344
2017-04-17;1,15844;0,805;0,35344
2017-04-18;1,15622;0,805;0,35122
2017-04-19;1,15567;0,800;0,35567
2017-04-20;1,15317;0,790;0,36317
2017-04-21;1,15622;0,775;0,38122
2017-04-24;1,16650;0,790;0,37650
2017-04-25;1,17039;0,815;0,35539
2017-04-26;1,17178;0,813;0,35878
2017-04-27;1,16956;0,800;0,36956
2017-04-28;1,17233;0,795;0,37733
2017-05-01;1,17233;0,805;0,36733
2017-05-02;1,17372;0,846;0,32772
2017-05-03;1,17122;0,866;0,30522
2017-05-04;1,17928;0,876;0,30328
2017-05-05;1,18039;0,886;0,29439
2017-05-08;1,18456;0,892;0,29256
2017-05-09;1,18200;0,897;0,28500
2017-05-10;1,18094;0,892;0,28894
2017-05-11;1,18178;0,876;0,30578
2017-05-12;1,17956;0,871;0,30856
2017-05-15;1,17944;0,876;0,30344
2017-05-16;1,18117;0,904;0,27717
2017-05-17;1,17839;0,892;0,28639
2017-05-18;1,17172;0,912;0,25972
2017-05-19;1,18644;0,907;0,27944
2017-05-22;1,19200;0,897;0,29500
2017-05-23;1,18867;0,907;0,28167
2017-05-24;1,19761;0,925;0,27261
2017-05-25;1,20039;0,922;0,27839
2017-05-26;1,20178;0,927;0,27478
2017-05-29;1,20178;0,927;0,27478
2017-05-30;1,20178;0,932;0,26978
2017-05-31;1,21000;0,973;0,23700
2017-06-01;1,21806;0,973;0,24506
2017-06-02;1,22250;0,973;0,24950
2017-06-05;1,21956;0,973;0,24656
2017-06-06;1,21900;0,973;0,24600
2017-06-07;1,22100;0,988;0,23300
2017-06-08;1,22811;0,994;0,23411
2017-06-09;1,23644;0,999;0,23744
2017-06-12;1,24167;0,998;0,24367
2017-06-13;1,24556;0,999;0,24656
2017-06-14;1,25033;1,004;0,24633
2017-06-15;1,26744;1,004;0,26344
2017-06-16;1,27356;1,004;0,26956
2017-06-19;1,28022;1,004;0,27622
2017-06-20;1,28722;1,014;0,27322
2017-06-21;1,28944;0,983;0,30644
2017-06-22;1,29556;0,950;0,34556
2017-06-23;1,29328;0,955;0,33828
2017-06-26;1,29483;0,953;0,34183
2017-06-27;1,29506;1,004;0,29106
2017-06-28;1,29639;1,004;0,29239
2017-06-29;1,29861;1,024;0,27461
2017-06-30;1,29917;1,014;0,28517
2017-07-03;1,30072;1,026;0,27472
2017-07-04;1,30211;1,026;0,27611
2017-07-05;1,30300;1,044;0,25900
2017-07-06;1,30411;1,034;0,27011
2017-07-07;1,30522;1,032;0,27322
2017-07-10;1,30411;1,029;0,27511
2017-07-11;1,30350;1,039;0,26450
2017-07-12;1,30389;1,044;0,25989
2017-07-13;1,30361;1,034;0,26961
2017-07-14;1,30361;1,034;0,26961
2017-07-17;1,30611;1,039;0,26711
2017-07-18;1,30694;1,055;0,25194
2017-07-19;1,30722;1,106;0,20122
2017-07-20;1,31250;1,141;0,17150
2017-07-21;1,31444;1,162;0,15244
2017-07-24;1,31389;1,172;0,14189
2017-07-25;1,31667;1,159;0,15767
2017-07-26;1,31389;1,116;0,19789
2017-07-27;1,31111;1,098;0,21311
2017-07-28;1,31056;1,080;0,23056
2017-07-31;1,31056;1,075;0,23556
2017-08-01;1,31056;1,070;0,24056
2017-08-02;1,31278;1,070;0,24278
2017-08-03;1,31167;1,078;0,23367
2017-08-04;1,31194;1,075;0,23694
2017-08-07;1,31139;1,054;0,25739
2017-08-08;1,30944;1,053;0,25644
2017-08-09;1,30917;1,049;0,26017
2017-08-10;1,30911;1,035;0,27411
2017-08-11;1,31500;1,035;0,28000
2017-08-14;1,31417;1,025;0,28917
2017-08-15;1,31417;1,023;0,29117
2017-08-16;1,31667;1,010;0,30667
2017-08-17;1,31639;1,001;0,31539
2017-08-18;1,31472;1,006;0,30872
2017-08-21;1,31444;0,981;0,33344
2017-08-22;1,31722;1,003;0,31422
2017-08-23;1,31722;0,999;0,31822
2017-08-24;1,31722;1,016;0,30122
2017-08-25;1,31778;1,011;0,30678
2017-08-28;1,31778;1,025;0,29278
2017-08-29;1,31694;1,018;0,29894
2017-08-30;1,31611;1,017;0,29911
2017-08-31;1,31778;0,994;0,32378
2017-09-01;1,31611;1,007;0,30911
2017-09-04;1,31611;1,007;0,30911
2017-09-05;1,31722;1,008;0,30922
2017-09-06;1,31722;1,060;0,25722
2017-09-07;1,31722;1,044;0,27322
2017-09-08;1,31033;1,042;0,26833
2017-09-11;1,31667;1,039;0,27767
2017-09-12;1,31917;1,036;0,28317
2017-09-13;1,32000;1,039;0,28100
2017-09-14;1,32111;1,046;0,27511
2017-09-15;1,32389;1,031;0,29289
2017-09-18;1,32500;1,017;0,30800
2017-09-19;1,32611;1,035;0,29111
2017-09-20;1,32306;1,035;0,28806
2017-09-21;1,32833;1,035;0,29333
2017-09-22;1,32944;1,025;0,30444
2017-09-25;1,32972;1,013;0,31672
2017-09-26;1,33083;1,057;0,27383
2017-09-27;1,33278;1,053;0,27978
2017-09-28;1,33500;1,053;0,28200
2017-09-29;1,33389;1,049;0,28489
2017-10-02;1,33556;1,027;0,30856
2017-10-03;1,34250;1,053;0,28950
2017-10-04;1,34667;1,064;0,28267
2017-10-05;1,34861;1,064;0,28461
2017-10-06;1,35028;1,065;0,28528
2017-10-09;1,35639;1,065;0,29139
2017-10-10;1,35667;1,077;0,27967
2017-10-11;1,35861;1,090;0,26861
2017-10-12;1,35917;1,075;0,28417
2017-10-13;1,35333;1,070;0,28333
2017-10-16;1,35389;1,070;0,28389
2017-10-17;1,35733;1,094;0,26333
2017-10-18;1,36261;1,090;0,27261
2017-10-19;1,36250;1,089;0,27350
